HLUTVERK,GLJ_ID,DNR,LAGNINGARAR,EIGANDI,dagsetning,X,Y,TENGINR,GREIN
Götuljós,82868,1364,2022,Reykjavíkurborg - eignasjóður,2022/01/11,357351,406641.2,210989,
Götuljós,21371,578,1991,Reykjavíkurborg - eignasjóður,1994/01/26,361254.762,402678.392,32873,1
Götuljós,21214,578,1994,Reykjavíkurborg - eignasjóður,1995/10/24,361324.896,402525.621,32873,3
Götuljós,21361,578,1983,Reykjavíkurborg - eignasjóður,1994/01/26,361328.1058,402636.1523,32873,3
Götuljós,21425,578,1990,Reykjavíkurborg - eignasjóður,1994/01/26,361196.049,402597.024,32873,1
Götuljós,4140,140,1996,Menntasvið Reykjavíkur,2001/12/06,359662.516,407801.141,2052,
Götuljós,4138,140,2010,Menntasvið Reykjavíkur,2001/12/06,359603.862,407811.554,2053,
Götuljós,4141,140,1996,Menntasvið Reykjavíkur,2001/12/06,359666.326,407819.992,2054,
Götuljós,21406,578,1996,Reykjavíkurborg - eignasjóður,1994/03/23,361617.997,402361.238,32553,3
Götuljós,21286,578,1981,Reykjavíkurborg - eignasjóður,1994/03/23,361634.581,402383.943,32553,3
Götuljós,21290,578,1981,Reykjavíkurborg - eignasjóður,1994/03/23,361560.842,402449.833,32553,3
Götuljós,85529,605,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363054.7,404239.4,246474,
Götuljós,85540,,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363630.1,403843.8,246475,
Götuljós,85562,202,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363276.4,404159.6,246476,
Götuljós,85541,605,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363028.4,404253.3,246477,
Götuljós,85558,202,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363457.6,404006.5,246478,
Götuljós,85530,202,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363436.6,404028.5,246479,
Götuljós,85574,605,2023,Reykjavíkurborg - eignasjóður,2023/02/16,363219.9,404168.5,246480,
Götuljós,82932,1364,2022,Reykjavíkurborg - eignasjóður,2022/01/11,357422.1,406563.3,210996,
Götuljós,82858,1364,2022,Reykjavíkurborg - eignasjóður,2022/01/11,357360.6,406658.5,210997,
Götuljós,82895,1364,2021,Reykjavíkurborg - eignasjóður,2022/01/11,357482.9,406648,211002,
Götuljós,85651,189,2023,Reykjavíkurborg - eignasjóður,2023/03/31,361206,407681.1,248997,
Götuljós,85645,189,2023,Reykjavíkurborg - eignasjóður,2023/03/31,361206.5,407660.2,248998,
Götuljós,85648,189,2023,Reykjavíkurborg - eignasjóður,2023/03/31,361202.8,407731.9,248999,
Götuljós,85649,189,2023,Reykjavíkurborg - eignasjóður,2023/03/31,361191.5,407657.9,249000,
Götuljós,82903,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357314.8,406747.3,210644,
Götuljós,82893,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357301.8,406754.5,210645,
Götuljós,82873,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357346.8,406729.5,210646,
Götuljós,82904,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357363,406720.6,210647,
Götuljós,82923,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357281.5,406665.1,210648,
Götuljós,82926,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357330.2,406631,210649,
Götuljós,82924,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357297.2,406653.8,210650,
Götuljós,82925,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357313.7,406642.9,210651,
Götuljós,82917,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357329.7,406836.5,210670,
Götuljós,82919,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357288.6,406761.8,210671,
Götuljós,82889,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357279.1,406743.9,210672,
Götuljós,82878,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357269.2,406725.9,210673,
Götuljós,82897,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357257.4,406704,210674,
Götuljós,82906,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357451.2,406776.8,210675,
Götuljós,82888,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357462.4,406768.5,210676,
Götuljós,82912,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357484.2,406756.8,210677,
Götuljós,82905,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357493.5,406753.6,210678,
Götuljós,82922,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357265.6,406676.5,210653,
Götuljós,82869,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357258.8,406731.1,210654,
Götuljós,82891,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357248.7,406712.9,210655,
Götuljós,82871,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357269.2,406749.8,210656,
Götuljós,82920,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357279.1,406767.7,210657,
Götuljós,82880,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357342.2,406835.7,210659,
Götuljós,82859,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357362.6,406824.5,210660,
Götuljós,82861,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357376.3,406816.8,210661,
Götuljós,82872,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357389.3,406811,210662,
Götuljós,82952,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357420.7,406792.5,210663,
Götuljós,82909,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357513.6,406741.6,210679,
Götuljós,82910,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357405.5,406710.4,210680,
Götuljós,82913,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357442,406689.8,210681,
Götuljós,82885,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357464.6,406675.4,210682,
Götuljós,82899,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357446.8,406687.5,210683,
Götuljós,82883,1364,2021,Reykjavíkurborg - eignasjóður,2021/12/21,357491.5,406663.1,210684,
Götuljós,30285,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357097.179,408262.265,80569,2
Götuljós,38714,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357032.909,408289.145,80569,2
Götuljós,38715,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357041.27,408285.657,80569,2
Götuljós,2740,1478,1969,Vegagerðin,1995/12/20,356010.162,408647.32,11707,
Götuljós,2739,1478,1969,Vegagerðin,1995/12/20,356015.226,408676.57,11708,
Götuljós,69031,327,2007,Reykjavíkurborg - eignasjóður,2007/10/19,360825.604,406939.38,80262,1
Götuljós,38649,1337,2002,Reykjavíkurborg - eignasjóður,2002/11/25,356923.251,408342.08,80569,2
Götuljós,24419,659,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,362716.012,407151.928,,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361797.7,404890.7,255074,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361799.8,404869,255077,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361790.1,404840.9,255080,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361780.2,404808.8,255083,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361795.2,404821.9,255085,
Götuljós,81801,1353,2020,Reykjavíkurborg - eignasjóður,2021/01/13,366833.1204,406646.8723,192366,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361839.6,404854.7,255092,
Götuljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361866,404842,255095,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361842.4,404872.1,255087,
Götuljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361862.3,404831.3,255096,
Götuljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361855.4,404812.9,255098,
Götuljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361841.4,404779,255101,
,,,2020,Reykjavíkurborg - eignasjóður,2021/01/13,366828.4503,406637.2308,192426,
Götuljós,33960,648,1999,Gatnamálastofa-rekstur/viðhald,2000/07/27,363638.632,404948.073,24868,
Götuljós,25236,696,1992,Gatnamálastofa-rekstur/viðhald,1990/12/31,364830.753,407065.335,25775,
Götuljós,25245,696,1991,Gatnamálastofa-rekstur/viðhald,1994/06/13,364790.624,407084.099,37354,
Götuljós,73222,696,2009,"Garðhús 1-33,húsfélag           ",2009/08/26,364760.874,407095.484,41321,
Götuljós,38832,423,2002,Gatnamálastofa-rekstur/viðhald,2002/12/18,355551.52,408120.916,21720,
Götuljós,3288,82,2004,Gatnamálastofa-rekstur/viðhald,1996/05/17,359682.982,407153.964,,
Götuljós,3317,82,2003,Gatnamálastofa-rekstur/viðhald,2003/03/28,359485.94,407249.303,,
Götuljós,30759,450,1997,Gatnamálastofa-rekstur/viðhald,1998/01/31,361023.439,407056.446,,
Götuljós,30773,450,1997,Gatnamálastofa-rekstur/viðhald,1998/01/31,360974.675,406981.721,,
Götuljós,61875,1150,2003,"Borgartún 30a og 30b,húsfélag   ",2003/10/14,359014.345,407951.656,,
Götuljós,61931,379,2003,Faxaflóahafnir sf,2003/10/20,357057.92,409344.537,,
Götuljós,60147,515,2002,Leikskólar Reykjavíkur,2003/02/05,361973.553,402266.082,,
Götuljós,31044,274,1997,Gatnamálastofa-rekstur/viðhald,1998/06/03,358623.111,406884.868,,
Götuljós,26192,398,1994,Gatnamálastofa-rekstur/viðhald,1995/03/14,359860.118,406462.527,,
Götuljós,34806,364,2000,Gatnamálastofa-rekstur/viðhald,2001/01/11,359670.298,406467.882,,
Götuljós,34810,364,2000,Gatnamálastofa-rekstur/viðhald,2001/01/11,359666.598,406587.145,,
Götuljós,50394,364,2002,Gatnamálastofa-rekstur/viðhald,2003/03/28,359454.194,407035.246,,
Götuljós,24297,659,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,362791.375,406979.41,42765,
Götuljós,60146,515,2002,Leikskólar Reykjavíkur,2003/02/05,361946.814,402272.672,,
Götuljós,20940,566,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,362975.43,403860.334,,
Götuljós,21025,566,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,363154.253,403898.536,,
Götuljós,27643,549,1993,Gatnamálastofa-rekstur/viðhald,1995/11/01,363629.372,407805.038,,
Götuljós,13964,435,1970,Gatnamálastofa-rekstur/viðhald,1994/01/20,363443.599,404757.658,,
Götuljós,13941,435,1970,Gatnamálastofa-rekstur/viðhald,1994/01/20,363206.597,404760.691,,
Götuljós,13942,435,1970,Gatnamálastofa-rekstur/viðhald,1994/01/20,363213.756,404779.69,,
Götuljós,16804,23,1970,Gatnamálastofa-rekstur/viðhald,1993/12/31,362024.366,404830.176,,
Götuljós,20984,566,1992,Gatnamálastofa-rekstur/viðhald,1992/08/31,363099.5961,403681.7657,,
Götuljós,24073,653,1984,Gatnamálastofa-rekstur/viðhald,1994/06/24,363817.891,406286.923,,
Götuljós,15396,456,1970,Gatnamálastofa-rekstur/viðhald,1992/12/31,361871.498,404097.996,,
Götuljós,15554,456,1968,Gatnamálastofa-rekstur/viðhald,1992/12/31,361960.787,404031.697,,
Götuljós,60149,515,2002,Leikskólar Reykjavíkur,2003/02/05,361956.141,402254.439,,
Götuljós,5089,135,2008,Gatnamálastofa-rekstur/viðhald,1994/01/27,362366.035,402578.774,,
Götuljós,5115,135,2008,Gatnamálastofa-rekstur/viðhald,1994/01/27,362372.061,402604.671,,
Götuljós,5086,135,2008,Gatnamálastofa-rekstur/viðhald,1994/01/27,362288.069,402611.147,,
Götuljós,5088,135,2008,Gatnamálastofa-rekstur/viðhald,1994/01/27,362337.653,402585.063,,
Götuljós,29920,155,1996,Gatnamálastofa-rekstur/viðhald,1997/05/07,364135.96,408484.299,,
Götuljós,69788,659,2008,Gatnamálastofa-rekstur/viðhald,2008/01/25,362606.127,407163.902,,
Götuljós,69813,628,2008,Gatnamálastofa-rekstur/viðhald,2008/01/28,363237.33,406509.365,,
Götuljós,69819,628,2008,Gatnamálastofa-rekstur/viðhald,2008/01/28,363400.271,406378.922,,
Götuljós,20961,566,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,363342.093,403614.977,,
Götuljós,19537,515,1992,Gatnamálastofa-rekstur/viðhald,1991/12/31,361587.113,402142.727,,
Götuljós,2741,1478,1993,Vegagerðin,1995/12/20,356017.843,408609.217,11714,
Götuljós,84505,1478,2022,Vegagerðin,2023/01/04,356026.9,408692.7,239095,
Götuljós,19398,515,1995,Gatnamálastofa-rekstur/viðhald,1991/12/31,361592.008,402084.645,,
Götuljós,19538,515,1995,Gatnamálastofa-rekstur/viðhald,1991/12/31,361526.729,402083.065,,
Götuljós,9820,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359913.79,408412.742,,
Götuljós,9821,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359834.805,408434.033,,
Götuljós,9819,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359909.265,408438.221,,
Götuljós,9816,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359849.291,408446.772,,
Götuljós,25162,695,1990,Gatnamálastofa-rekstur/viðhald,1994/06/13,364421.293,406945.002,37435,
Götuljós,9818,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359898.982,408455.609,,
Götuljós,9822,308,1984,Gatnamálastofa-rekstur/viðhald,1996/02/09,359844.179,408403.399,,
Götuljós,1174,27,1970,Gatnamálastofa-rekstur/viðhald,2002/10/29,356134.871,407565.041,,
Götuljós,23323,492,1989,Gatnamálastofa-rekstur/viðhald,1994/02/04,362548.694,406182.545,3619,
Götuljós,24630,670,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,363157.783,406914.442,21593,
Götuljós,23857,650,1985,Reykjavíkurborg - eignasjóður,1990/12/31,363400.932,406806.315,34395,1
Götuljós,24298,659,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,362818.365,406972.084,26685,
Götuljós,16608,473,1989,Gatnamálastofa-rekstur/viðhald,1994/04/20,359143.127,405181.908,,
Vefmyndavél,16,695,2015,Reykjavíkurborg - eignasjóður,2015/12/01,364971.8789,407285.9077,104962,
Götuljós,84350,23,2022,Reykjavíkurborg - eignasjóður,2022/11/30,361722.9,405110.2,235608,
Götuljós,38716,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357049.6,408282.068,80569,2
Götuljós,38717,1337,2001,Reykjavíkurborg - eignasjóður,2002/12/03,357057.92,408278.466,80569,2
Götuljós,3747,100,2003,Vegagerðin,1996/02/13,358096.297,406305.495,,
Götuljós,18624,505,2003,Gatnamálastofa-rekstur/viðhald,1994/01/26,361282.678,403160.961,,
Götuljós,13400,415,1989,Gatnamálastofa-rekstur/viðhald,1996/05/20,360063.448,406889.247,,
Götuljós,13394,415,1989,Míla ehf,1996/05/20,359989.308,406910.425,,
Götuljós,14872,446,1962,Vegagerðin,1994/09/29,358795.595,406323.744,,
Götuljós,14870,446,1962,Vegagerðin,1994/09/29,358816.371,406393.614,,
Götuljós,3767,100,1989,Vegagerðin,1993/12/31,357838.298,406542.6516,,
Götuljós,3761,100,1989,Vegagerðin,1996/02/13,357910.8099,406464.0913,,
Götuljós,3757,100,1989,Vegagerðin,1996/02/13,357972.768,406415.6729,,
Götuljós,24608,670,1987,Gatnamálastofa-rekstur/viðhald,1994/03/07,363140.085,406898.358,43859,
Götuljós,62309,1264,2003,Húsfélagið Borgartúni 27,2003/12/08,359030.226,408133.363,,
Götuljós,62303,1264,2003,Húsfélagið Borgartúni 27,2003/12/08,359033.799,408097.22,,
Götuljós,16609,473,1989,Gatnamálastofa-rekstur/viðhald,1994/04/20,359176.819,405180.769,,
Siglingaljós,0,0,1965,OR - Veitur,1994/05/24,357372.044,408759.737,,
Götuljós,20800,189,1990,Gatnamálastofa-rekstur/viðhald,1994/08/22,361316.154,407490.646,,
Götuljós,20802,189,1990,Gatnamálastofa-rekstur/viðhald,1994/08/22,361295.712,407551.342,,
Götuljós,34372,709,2000,Gatnamálastofa-rekstur/viðhald,2001/02/28,363559.043,405797.196,,
Götuljós,60734,446,2002,Gatnamálastofa-rekstur/viðhald,2002/08/21,358635.922,406099.698,,
Götuljós,37675,24,2001,Gatnamálastofa-rekstur/viðhald,2002/10/22,357394.295,405409.765,,
Götuljós,20987,566,1992,Gatnamálastofa-rekstur/viðhald,1992/08/31,363082.799,403673.269,,
Götuljós,26041,456,2000,Gatnamálastofa-rekstur/viðhald,1994/10/10,361606.878,404071.533,,
Götuljós,61773,803,2003,"Kristnibraut 87,húsfélag        ",2003/10/03,365898.653,405643.864,,
Strætóskýli,31400,136,1998,Strætó bs,1998/12/18,358942.424,405738.649,,
Götuljós,20938,566,1973,Gatnamálastofa-rekstur/viðhald,1994/08/22,362909.162,403876.305,,
Götuljós,19243,511,1977,Vegagerðin,1995/08/22,359196.217,408176.996,,
Götuljós,14688,444,1993,Vegagerðin,1996/05/15,359224.525,407558.727,,
Götuljós,14689,444,1993,Vegagerðin,1996/05/15,359230.193,407600.179,,
Götuljós,19180,511,1993,Vegagerðin,1996/02/14,359239.343,407685.035,,
Götuljós,19181,511,1993,Vegagerðin,1996/02/14,359244.349,407725.147,,
Götuljós,64693,76,2005,Gatnamálastofa-rekstur/viðhald,2005/05/06,356846.654,408294.201,,
Götuljós,64341,803,2005,"Kristnibraut 69,húsfélag        ",2005/02/22,365750.98,405687.279,,
Götuljós,35185,450,2001,Gatnamálastofa-rekstur/viðhald,2001/07/19,361105.725,407290.676,,
Götuljós,4780,727,1985,Gatnamálastofa-rekstur/viðhald,1994/12/31,356370.546,406817.432,,
Götuljós,61660,842,2001,Gatnamálastofa-rekstur/viðhald,2002/06/10,366118.049,405805.408,,
Götuljós,81783,1353,2020,Reykjavíkurborg - eignasjóður,2021/01/13,366905.0151,406611.4154,192355,
Götuljós,60254,800,2002,Gatnamálastofa-rekstur/viðhald,2003/01/08,365575.705,405280.419,,
Götuljós,38471,803,2001,Gatnamálastofa-rekstur/viðhald,2002/11/15,365947.943,405586.934,,
Götuljós,32106,24,1998,Gatnamálastofa-rekstur/viðhald,1999/04/25,356369.832,405812.155,,
Götuljós,19426,515,1995,Gatnamálastofa-rekstur/viðhald,1991/12/31,361643.711,401983.66,,
Götuljós,19429,515,1995,Gatnamálastofa-rekstur/viðhald,1991/12/31,361610.386,402028.18,,
Götuljós,19366,515,1991,Gatnamálastofa-rekstur/viðhald,1991/12/31,361425.096,402194.01,,
Götuljós,60500,61,2003,IcePharma hf,2003/04/09,364371.985,405049.989,,
Götuljós,81810,1353,2020,Reykjavíkurborg - eignasjóður,2021/01/13,366902.4003,406598.5228,192354,
Götuljós,4992,127,1992,Gatnamálastofa-rekstur/viðhald,1996/02/13,358368.1945,405837.3664,,
Götuljós,75602,537,2012,Gatnamálastofa-rekstur/viðhald,2012/02/13,361778.2468,402403.9574,,
Götuljós,12479,886,1993,Gatnamálastofa-rekstur/viðhald,1994/11/14,359199.751,405602.741,,
Götuljós,3201,894,2018,Gatnamálastofa-rekstur/viðhald,1994/04/22,359908.12,408038.033,,
Götuljós,16612,473,1989,Gatnamálastofa-rekstur/viðhald,1994/04/20,359275.453,405177.894,,
Götuljós,16611,473,1989,Gatnamálastofa-rekstur/viðhald,1994/04/20,359241.3,405176.779,,
Götuljós,16595,473,1987,Gatnamálastofa-rekstur/viðhald,1994/04/20,359068.687,405168.019,,
Götuljós,72079,52,2009,Menntasvið Reykjavíkur,2009/02/23,360740.664,407048.174,,
Götuljós,24825,684,2006,Gatnamálastofa-rekstur/viðhald,1994/06/13,364886.245,406682.799,,
Götuljós,25217,695,1992,Gatnamálastofa-rekstur/viðhald,1994/06/13,364716.8608,407025.0501,,
Götuljós,61723,653,2003,Menntasvið Reykjavíkur,2003/09/29,363958.049,406444.597,,
Götuljós,26048,456,1995,Gatnamálastofa-rekstur/viðhald,1994/10/11,362374.308,403958.949,,
Götuljós,26049,456,1995,Gatnamálastofa-rekstur/viðhald,1994/10/11,362401.154,403988.486,,
Götuljós,20538,537,1997,Gatnamálastofa-rekstur/viðhald,1994/03/23,361964.394,402564.591,,
Götuljós,61728,653,2003,Menntasvið Reykjavíkur,2003/09/29,363920.465,406413.713,,
Götuljós,61726,653,2003,Menntasvið Reykjavíkur,2003/09/29,363909.833,406422.843,,
Götuljós,65430,702,2005,Vegagerðin,2005/09/06,366390.99,407966.584,,
Götuljós,60188,842,2002,Gatnamálastofa-rekstur/viðhald,2002/02/11,366047.517,405761.415,,
Götuljós,60361,1156,2000,Reykjavíkurborg - eignasjóður,2002/01/30,364608.901,405225.208,31412,2
Götuljós,28819,477,1996,Reykjavíkurborg - eignasjóður,1996/10/09,362305.739,406328.689,30820,1
Götuljós,6549,182,1988,Gatnamálastofa-rekstur/viðhald,1994/05/16,355600.526,408548.785,35866,
Götuljós,81151,428,2020,Reykjavíkurborg - eignasjóður,2020/06/11,363374.7985,404449.1759,80490,2
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361805.8,404906.6,255073,
Gönguljós,,23,2023,Orkuveita Reykjavíkur,2023/08/31,361795.5,404877.1,255075,
