Lóð,Heimtaugarskápur,Heimtaugarskápur XID,Auðkenni ljósastaurs,Ljósastaur XID,Gata,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Dags. uppsett,Eigandi 2,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Framleiðandi,Birgir,Efni staurs,Litur staurs,Hæð staurs [m],Hefur topp/arm,Tegund topps/arms,Framleiðandi topps/arms,Söluaðili topps/arms,Tengill,Ljósleiðarapípa,Dags. burðarþolsprófunar,Framkvæmdaraðili burðarþolsprófunar,Tegund undirstöðu,Staða,Ástandseinkunn
,,,,15051,NJÖRVASUND,,,,,,,361131.5,406978.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15052,NJÖRVASUND,,,,,,,361129,407003.5,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15053,NJÖRVASUND,,,,,,,361134.1,407029.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15054,NJÖRVASUND,,,,,,,361146.2,407051.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15055,NJÖRVASUND,,,,,,,361162,407068,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15056,NJÖRVASUND,,,,,,,361181.7,407079.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15057,NJÖRVASUND,,,,,,,361201.3,407085.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15058,NJÖRVASUND,,,,,,,361229.2,407086.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15059,NJÖRVASUND,,,,,,,361173.5,406829.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15060,NJÖRVASUND,,,,,,,361145.4,406823.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15063,DREKAVOGUR,,,,,,,361146,406893.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15064,DREKAVOGUR,,,,,,,361099.7,406883.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15065,DREKAVOGUR,,,,,,,361051.2,406872.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15066,DREKAVOGUR,,,,,,,361028.2,406867.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15067,DREKAVOGUR,,,,,,,361001.6,406861.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15068,DREKAVOGUR,,,,,,,360979.7,406856.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15069,DREKAVOGUR,,,,,,,360960.2,406851.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15070,DREKAVOGUR,,,,,,,361127.1,406874.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15071,DREKAVOGUR,,,,,,,361079.1,406863.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15072,DREKAVOGUR,,,,,,,361090.2,406845.1,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15105,BRÁKARSUND,,,,,,,360900.9,406994.7,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15106,BRÁKARSUND,,,,,,,360923.1,407003.4,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15107,BRÁKARSUND,,,,,,,360945.6,407012.2,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15108,BRÁKARSUND,,,,,,,360969.7,407021.7,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15109,BRÁKARSUND,,,,,,,360990.6,407029.8,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15110,BRÁKARSUND,,,,,,,361013.2,407038.7,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15111,BRÁKARSUND,,,,,,,361034.7,407046.5,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15112,BRÁKARSUND,,,,,,,361058.1,407055.6,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15113,BRÁKARSUND,,,,,,,361083.1,407065.3,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15114,BRÁKARSUND,,,,,,,361107.6,407074.8,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15115,BRÁKARSUND,,,,,,,361131.8,407064.1,,,,,,,J,,6.3,JÁ,,,,,,,,,,
,,,,15133,SÆVIÐARSUND,,,,,,,361107.5,407095.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15134,SÆVIÐARSUND,,,,,,,361097.9,407120,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15135,SÆVIÐARSUND,,,,,,,361088.3,407144.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15136,SÆVIÐARSUND,,,,,,,361078.4,407170.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15137,SÆVIÐARSUND,,,,,,,361069.5,407193.3,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15138,SÆVIÐARSUND,,,,,,,361060,407217.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15139,SÆVIÐARSUND,,,,,,,361051.4,407239.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15140,SÆVIÐARSUND,,,,,,,361042.6,407262.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15141,SÆVIÐARSUND,,,,,,,361028.2,407298.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15142,SÆVIÐARSUND,,,,,,,361018.4,407322.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15143,SÆVIÐARSUND,,,,,,,361010.9,407347.2,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15144,SÆVIÐARSUND,,,,,,,361005.9,407372.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15145,SÆVIÐARSUND,,,,,,,361004.4,407397.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15146,SÆVIÐARSUND,,,,,,,361006.2,407422.5,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15147,SÆVIÐARSUND,,,,,,,361011.7,407448.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15148,SÆVIÐARSUND,,,,,,,361020.7,407475.5,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15149,SÆVIÐARSUND,,,,,,,361032,407501.1,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15150,SÆVIÐARSUND,,,,,,,361043,407526,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15151,SÆVIÐARSUND,,,,,,,361054.1,407551,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15152,SÆVIÐARSUND,,,,,,,361064.7,407574.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15153,SÆVIÐARSUND,,,,,,,361075.2,407598.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15154,SÆVIÐARSUND,,,,,,,361085.7,407622.4,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15155,SÆVIÐARSUND,,,,,,,361096.3,407646.5,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15156,SÆVIÐARSUND,,,,,,,361107,407670.6,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15184,SÆBRAUT,,,,,,,361266.8,407317.5,,,,,,,T,,13,JÁ,,,,,,,,,,
,,,,15185,NJÖRVASUND,,,,,,,361081.7,406795.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15186,NJÖRVASUND,,,,,,,361097.8,406811,,,,,,,J,,5,,,,,,,,,,,
,,,,15187,NJÖRVASUND,,,,,,,361120.6,406816.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15348,HOLTAVEGUR,,,,,,,360958.8,407256.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15349,HOLTAVEGUR,,,,,,,360982.2,407266.8,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15350,HOLTAVEGUR,,,,,,,361002.5,407276.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15351,HOLTAVEGUR,,,,,,,361023.1,407285.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15352,HOLTAVEGUR,,,,,,,361047.7,407294.4,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15353,HOLTAVEGUR,,,,,,,361070.6,407302.7,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15357,HOLTAVEGUR,,,,,,,361162.7,407329.7,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15358,HOLTAVEGUR,,,,,,,361188.1,407335,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15359,HOLTAVEGUR,,,,,,,361213.5,407338.5,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15360,HOLTAVEGUR,,,,,,,361239.3,407341.1,,,,,,,J,,9,JÁ,,,,,,,,,,
,,,,15361,SÆVIÐARSUND,,,,,,,361078.6,407334.7,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15362,SÆVIÐARSUND,,,,,,,361060,407348,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15363,SÆVIÐARSUND,,,,,,,361040.7,407361.9,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15364,SÆVIÐARSUND,,,,,,,361021.2,407375.8,,,,,,,J,,7,JÁ,,,,,,,,,,
,,,,15365,HÓLSVEGUR,,,,,,,360931.5,407532.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15366,HÓLSVEGUR,,,,,,,360911.7,407540.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15367,HÓLSVEGUR,,,,,,,360887.2,407551.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15368,HÓLSVEGUR,,,,,,,360861.4,407560.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15369,HÓLSVEGUR,,,,,,,360832.9,407572.9,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15370,HÓLSVEGUR,,,,,,,360815,407580.2,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15388,GILSÁRSTEKKUR,,,,,,,361652.5,404104.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15389,GILSÁRSTEKKUR,,,,,,,361676.6,404100.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15390,GILSÁRSTEKKUR,,,,,,,361698.4,404106.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15391,GILSÁRSTEKKUR,,,,,,,361722,404104.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15392,GILSÁRSTEKKUR,,,,,,,361745.2,404103.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15393,FREMRISTEKKUR,,,,,,,361796.5,404102.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15394,FREMRISTEKKUR,,,,,,,361821.4,404101,,,,,,,J,,5,,,,,,,,,,,
,,,,15395,FREMRISTEKKUR,,,,,,,361846.8,404099.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15396,FREMRISTEKKUR,,,,,,,361871.5,404098,,,,,,,J,,5,,,,,,,,,,,
,,,,15397,FREMRISTEKKUR,,,,,,,361896.9,404096.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15398,FREMRISTEKKUR,,,,,,,361922.1,404095,,,,,,,J,,5,,,,,,,,,,,
,,,,15399,FREMRISTEKKUR,,,,,,,361945.8,404090.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15400,FREMRISTEKKUR,,,,,,,361970.8,404089.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15401,URÐARSTEKKUR,,,,,,,362006.5,404093.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15402,URÐARSTEKKUR,,,,,,,362035.4,404097.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15403,URÐARSTEKKUR,,,,,,,362060.3,404093.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15404,URÐARSTEKKUR,,,,,,,362086.2,404091.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15405,URÐARSTEKKUR,,,,,,,362110.3,404090.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15406,URÐARSTEKKUR,,,,,,,362136.4,404088.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15407,HÓLASTEKKUR,,,,,,,362169,404086.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15408,HÓLASTEKKUR,,,,,,,362194.3,404085.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15409,HÓLASTEKKUR,,,,,,,362214.7,404087,,,,,,,J,,5,,,,,,,,,,,
,,,,15410,HÓLASTEKKUR,,,,,,,362235.6,404079.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15411,GEITASTEKKUR,,,,,,,361624.2,404029.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15412,GEITASTEKKUR,,,,,,,361648.6,404027.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15413,GEITASTEKKUR,,,,,,,361672.8,404021.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15414,GEITASTEKKUR,,,,,,,361692.8,404022.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15415,GEITASTEKKUR,,,,,,,361716.8,404021.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15416,GEITASTEKKUR,,,,,,,361740,404019.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15417,FORNISTEKKUR,,,,,,,361783.6,403999.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15418,FORNISTEKKUR,,,,,,,361809.5,403997.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15419,FORNISTEKKUR,,,,,,,361833.3,403996.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15420,FORNISTEKKUR,,,,,,,361856.2,403995.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15421,FORNISTEKKUR,,,,,,,361878.7,403989.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15422,FORNISTEKKUR,,,,,,,361879.7,404012.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15423,FORNISTEKKUR,,,,,,,361878.1,404036.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15424,SKRIÐUSTEKKUR,,,,,,,361950.9,403988.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15425,SKRIÐUSTEKKUR,,,,,,,361973.8,403987.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15426,SKRIÐUSTEKKUR,,,,,,,361996.7,403986.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15427,SKRIÐUSTEKKUR,,,,,,,362020.1,403984.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15428,SKRIÐUSTEKKUR,,,,,,,362027.2,404026.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15429,SKRIÐUSTEKKUR,,,,,,,362030.1,404003,,,,,,,J,,5,,,,,,,,,,,
,,,,15430,SKRIÐUSTEKKUR,,,,,,,362043.6,403983.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15431,SKRIÐUSTEKKUR,,,,,,,362069.2,403982,,,,,,,J,,5,,,,,,,,,,,
,,,,15432,SKRIÐUSTEKKUR,,,,,,,362092.4,403980.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15433,SKRIÐUSTEKKUR,,,,,,,362097.3,404021.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15434,SKRIÐUSTEKKUR,,,,,,,362100.7,403999.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15435,SKRIÐUSTEKKUR,,,,,,,362116.2,403979.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15436,LAMBASTEKKUR,,,,,,,362145.8,403977.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15437,LAMBASTEKKUR,,,,,,,362169.4,403976.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15438,LAMBASTEKKUR,,,,,,,362191.6,403997.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15439,LAMBASTEKKUR,,,,,,,362195.7,403974.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15440,LAMBASTEKKUR,,,,,,,362221.2,403973.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15441,LAMBASTEKKUR,,,,,,,362183.7,403926.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15442,SKRIÐUSTEKKUR,,,,,,,362010,403936,,,,,,,J,,5,,,,,,,,,,,
,,,,15443,BRÚNASTEKKUR,,,,,,,361643.3,403944.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15444,BRÚNASTEKKUR,,,,,,,361668.1,403948.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15445,BRÚNASTEKKUR,,,,,,,361694.9,403947.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15446,BRÚNASTEKKUR,,,,,,,361722.8,403945.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15447,BRÚNASTEKKUR,,,,,,,361745.4,403944.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15448,GILSÁRSTEKKUR,,,,,,,361677.7,404078.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15449,GILSÁRSTEKKUR,,,,,,,361676.2,404054.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15450,GILSÁRSTEKKUR,,,,,,,361671.4,403997.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15451,BRÚNASTEKKUR,,,,,,,361670,403973.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15453,GRÆNISTEKKUR,,,,,,,361772.4,404170.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15454,GRÆNISTEKKUR,,,,,,,361770.4,404143.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15455,GRÆNISTEKKUR,,,,,,,361769.1,404121.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15456,GRÆNISTEKKUR,,,,,,,361768,404099.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15457,GRÆNISTEKKUR,,,,,,,361766.7,404079,,,,,,,J,,5,,,,,,,,,,,
,,,,15458,GRÆNISTEKKUR,,,,,,,361765.5,404057.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15459,GRÆNISTEKKUR,,,,,,,361764,404034.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15460,GRÆNISTEKKUR,,,,,,,361763,404014.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15461,GRÆNISTEKKUR,,,,,,,361760.8,403990.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15462,GRÆNISTEKKUR,,,,,,,361759.8,403970.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15463,GRÆNISTEKKUR,,,,,,,361758.4,403948,,,,,,,J,,5,,,,,,,,,,,
,,,,15464,BRÚNASTEKKUR,,,,,,,361777.2,403931.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15466,FREMRISTEKKUR,,,,,,,361927,404077.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15467,FREMRISTEKKUR,,,,,,,361924.5,404052.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15468,FREMRISTEKKUR,,,,,,,361923.2,404030.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15469,FREMRISTEKKUR,,,,,,,361921.8,404008.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15470,FREMRISTEKKUR,,,,,,,361920.4,403985.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15471,FREMRISTEKKUR,,,,,,,361919,403962.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15472,FREMRISTEKKUR,,,,,,,361917.7,403936.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15473,HAMRASTEKKUR,,,,,,,362154.2,404166.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15474,HAMRASTEKKUR,,,,,,,362152.3,404142.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15475,HAMRASTEKKUR,,,,,,,362150.8,404117.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15476,HAMRASTEKKUR,,,,,,,362149.4,404093.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15477,HAMRASTEKKUR,,,,,,,362147.9,404071.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15478,HAMRASTEKKUR,,,,,,,362146.4,404047.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15479,HAMRASTEKKUR,,,,,,,362145.5,404024,,,,,,,J,,5,,,,,,,,,,,
,,,,15480,HAMRASTEKKUR,,,,,,,362144.1,404001,,,,,,,J,,5,,,,,,,,,,,
,,,,15481,FÁLKABAKKI,,,,,,,362315.2,403940.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15482,FÁLKABAKKI,,,,,,,362313.4,403913.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15483,FÁLKABAKKI,,,,,,,362311.7,403887.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15485,ÞÖNGLABAKKI,,,,,,,361535.3,403843.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15486,ÞÖNGLABAKKI,,,,,,,361555.2,403842.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15488,ÞÖNGLABAKKI,,,,,,,361531.6,403784.4,,,,,,,J,,5,,,,,,,,,,,
,,,,15489,ÞÖNGLABAKKI,,,,,,,361551.1,403783.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15490,ÞÖNGLABAKKI,,,,,,,361524.9,403813.8,,,,,,,J,,10,,,,,,,,,,,
,,,,15491,ÞÖNGLABAKKI,,,,,,,361544.1,403813,,,,,,,J,,10,,,,,,,,,,,
,,,,15494,ÁLFABAKKI,,,,,,,361459.6,403909,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15495,ÁLFABAKKI,,,,,,,361493.8,403902.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15496,ÁLFABAKKI,,,,,,,361529.4,403903.7,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15497,ÁLFABAKKI,,,,,,,361558.9,403901.3,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15498,ÁLFABAKKI,,,,,,,361611.8,403898.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15499,ÁLFABAKKI,,,,,,,361646.8,403894.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15500,ÁLFABAKKI,,,,,,,361681.6,403891.7,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15501,ÁLFABAKKI,,,,,,,361718.6,403889.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15502,ÁLFABAKKI,,,,,,,361755.4,403887.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15511,ARNARBAKKI,,,,,,,361815.7,403653.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15512,ARNARBAKKI,,,,,,,361850.8,403652.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15513,ARNARBAKKI,,,,,,,361885.4,403650.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,15520,GRÝTUBAKKI,,,,,,,362296.1,403672.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15521,GRÝTUBAKKI,,,,,,,362270.9,403675.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15522,GRÝTUBAKKI,,,,,,,362245.8,403677.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15523,GRÝTUBAKKI,,,,,,,362226.2,403697.1,,,,,,,J,,12,,,,,,,,,,,
,,,,15524,GRÝTUBAKKI,,,,,,,362207.1,403698,,,,,,,J,,12,,,,,,,,,,,
,,,,15525,GRÝTUBAKKI,,,,,,,362227.6,403723.5,,,,,,,J,,12,,,,,,,,,,,
,,,,15526,GRÝTUBAKKI,,,,,,,362208.7,403724.6,,,,,,,J,,12,,,,,,,,,,,
,,,,15527,HJALTABAKKI,,,,,,,362246.5,403588.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15528,HJALTABAKKI,,,,,,,362221.9,403590.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15529,HJALTABAKKI,,,,,,,362196.2,403591.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15530,HJALTABAKKI,,,,,,,362176.5,403606.4,,,,,,,J,,12,,,,,,,,,,,
,,,,15531,HJALTABAKKI,,,,,,,362157.2,403607.2,,,,,,,J,,12,,,,,,,,,,,
,,,,15532,HJALTABAKKI,,,,,,,362159.6,403643.7,,,,,,,J,,12,,,,,,,,,,,
,,,,15533,HJALTABAKKI,,,,,,,362178.7,403642.9,,,,,,,J,,12,,,,,,,,,,,
,,,,15534,HJALTABAKKI,,,,,,,362205.7,403626,,,,,,,J,,5,,,,,,,,,,,
,,,,15535,HJALTABAKKI,,,,,,,362230.5,403624.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15536,HJALTABAKKI,,,,,,,362206.9,403653.1,,,,,,,J,,5,,,,,,,,,,,
,,,,15537,HJALTABAKKI,,,,,,,362232.2,403651.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15538,BLÖNDUBAKKI,,,,,,,361820,403818.9,,,,,,,J,,12,,,,,,,,,,,
,,,,15539,BLÖNDUBAKKI,,,,,,,361818,403783.5,,,,,,,J,,12,,,,,,,,,,,
,,,,15540,BLÖNDUBAKKI,,,,,,,361787.7,403766.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15541,BLÖNDUBAKKI,,,,,,,361816.9,403764.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15542,BLÖNDUBAKKI,,,,,,,361843.6,403762.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15543,BLÖNDUBAKKI,,,,,,,361872,403760.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,15546,BLÖNDUBAKKI,,,,,,,361839.2,403740.6,,,,,,,J,,5,,,,,,,,,,,
,,,,15547,BLÖNDUBAKKI,,,,,,,361838.3,403717.5,,,,,,,J,,5,,,,,,,,,,,
,,,,15548,BLÖNDUBAKKI,,,,,,,361837,403694.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15549,BLÖNDUBAKKI,,,,,,,361836,403671.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15550,BLÖNDUBAKKI,,,,,,,361867.1,403736.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15551,BLÖNDUBAKKI,,,,,,,361866,403711.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15552,BLÖNDUBAKKI,,,,,,,361865,403686.2,,,,,,,J,,5,,,,,,,,,,,
,,,,15554,SKRIÐUSTEKKUR,,,,,,,361960.8,404031.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15555,FREMRISTEKKUR,,,,,,,361797,404064.7,,,,,,,J,,5,,,,,,,,,,,
,,,,15556,FREMRISTEKKUR,,,,,,,361829.6,404062.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15557,FREMRISTEKKUR,,,,,,,361862.1,404061,,,,,,,J,,5,,,,,,,,,,,
,,,,15558,FREMRISTEKKUR,,,,,,,361894.2,404059.3,,,,,,,J,,5,,,,,,,,,,,
,,,,15559,URÐARSTEKKUR,,,,,,,361956.7,404055.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15560,URÐARSTEKKUR,,,,,,,361989.6,404053.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15561,URÐARSTEKKUR,,,,,,,362020.8,404051.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15562,URÐARSTEKKUR,,,,,,,362052.6,404049.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15563,URÐARSTEKKUR,,,,,,,362084.3,404047.9,,,,,,,J,,5,,,,,,,,,,,
,,,,15564,URÐARSTEKKUR,,,,,,,362116.3,404045.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15565,HÓLASTEKKUR,,,,,,,362175.9,404042.8,,,,,,,J,,5,,,,,,,,,,,
,,,,15566,HÓLASTEKKUR,,,,,,,362205.5,404040.9,,,,,,,J,,5,,,,,,,,,,,
