ID,Lóð,Auðkenni heimtaugarskáps,Heimtaugarskápur XID,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Þjónustuaðili,Dreifiveita,Söluaðili orku,Gjaldskrá orkusala,Hefur mæli,Dagsetning uppsetningar mælis,Mælanúmer,Veitunúmer,Staða,Ástandseinkunn
1607952,"Grafarholt-Úlfarsárdalur, gatnakerfi",1307,1307,Ónóg skráning,Heimtaugarskápur,,-21696819,64137276,,368723.9506,406623.4265,,,,,,,False,,,,Virkur,Ekki skráð
1607953,"Grafarholt-Úlfarsárdalur, gatnakerfi",1308,1308,Ónóg skráning,Heimtaugarskápur,,-2170717,64136738,,368217.8502,406584.9735,,,,,,,False,,,,Virkur,Ekki skráð
1607954,"Grafarholt-Úlfarsárdalur, gatnakerfi",1309,1309,Ónóg skráning,Heimtaugarskápur,,-21719861,64134422,,367589.3312,406353.6236,,,,,,,False,,,,Virkur,Ekki skráð
1607969,"Grafarholt-Úlfarsárdalur, gatnakerfi",1336,1336,Ónóg skráning,Heimtaugarskápur,,-21755745,64134553,,365844.1279,406443.8536,,,,,,,False,,,,Virkur,Ekki skráð
1607971,"Grafarholt-Úlfarsárdalur, gatnakerfi",1340,1340,Ónóg skráning,Heimtaugarskápur,,-21755855,64138526,,365858.0976,406886.5308,,,,,,,False,,,,Virkur,Ekki skráð
1607972,"Grafarholt-Úlfarsárdalur, gatnakerfi",1341,1341,Ónóg skráning,Heimtaugarskápur,,-21755596,64136661,,365861.59,406678.2949,,,,,,,False,,,,Virkur,Ekki skráð
1607974,"Grafarholt-Úlfarsárdalur, gatnakerfi",1347,1347,Ónóg skráning,Heimtaugarskápur,,-21750287,64142714,,366149.2516,407341.243,,,,,,,False,,,,Virkur,Ekki skráð
1607977,"Grafarholt-Úlfarsárdalur, gatnakerfi",1352,1352,Ónóg skráning,Heimtaugarskápur,,-21732142,64136775,,367003.1764,406641.4484,,,,,,,False,,,,Virkur,Ekki skráð
1607978,"Grafarholt-Úlfarsárdalur, gatnakerfi",1353,1353,Ónóg skráning,Heimtaugarskápur,,-2173511,64136703,,366858.4054,406639.6096,,,,,,,False,,,,Virkur,Ekki skráð
1607980,"Grafarholt-Úlfarsárdalur, gatnakerfi",1357,1357,Ónóg skráning,Heimtaugarskápur,,-21776296,6412493,,364797.2088,405415.7965,,,,,,,False,,,,Virkur,Ekki skráð
1607992,"Grafarholt-Úlfarsárdalur, gatnakerfi",1371,1371,Ónóg skráning,Heimtaugarskápur,,-21718874,64136852,,367649.0104,406622.209,,,,,,,False,,,,Virkur,Ekki skráð
1607801,"Grafarholt-Úlfarsárdalur, gatnakerfi",347,347,Ónóg skráning,Heimtaugarskápur,,-21735186,64109668,,366724.359,403628.714,,,,,,,False,,,,Virkur,Ekki skráð
1607760,"Grafarholt-Úlfarsárdalur, gatnakerfi",71,71,Ónóg skráning,Heimtaugarskápur,,-21700039,64120547,,368487.6836,404766.7731,,,,,,,False,,,,Virkur,Ekki skráð
1607857,"Grafarholt-Úlfarsárdalur, gatnakerfi",802,802,Ónóg skráning,Heimtaugarskápur,,-21761371,64129136,,365544.0381,405852.4419,,,,,,,False,,,,Virkur,Ekki skráð
1607867,"Grafarholt-Úlfarsárdalur, gatnakerfi",851,851,Ónóg skráning,Heimtaugarskápur,,-21769502,64128266,,365144.125,405772.828,,,,,,,False,,,,Virkur,Ekki skráð
1607883,"Grafarholt-Úlfarsárdalur, gatnakerfi",929,929,Ónóg skráning,Heimtaugarskápur,,-21775111,6411392,,364801.003,404187.091,,,,,,,False,,,,Virkur,Ekki skráð
1606548,"Grafarvogur, gatnakerfi",0032_01,32,Höfðabakki i9,Heimtaugarskápur,,-2180822,64125642,,363247.0856,405563.8533,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606559,"Grafarvogur, gatnakerfi",0055_01,55,Tangarhöfði 6,Heimtaugarskápur,,-21815904,64126077,,362875.3073,405628.8394,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606576,"Grafarvogur, gatnakerfi",0093_01,93,Sævarhöfði 6-12,Heimtaugarskápur,,-218312,64127238,,362136.7404,405791.4386,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606602,"Grafarvogur, gatnakerfi",0139_01,139,Höfðabakki 7,Heimtaugarskápur,,-21809993,64127318,,363169.1,405754.3,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606606,"Grafarvogur, gatnakerfi",0154_01,154,,Heimtaugarskápur,,-21822812,64127799,,362547.692,405835.727,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,15.09.2022,6.085.259.782,10732554,Virkur,Ekki skráð
1606607,"Grafarvogur, gatnakerfi",0155_01,155,Álfaborgir 2,Heimtaugarskápur,,-21790277,64151234,,364246.146,408375.362,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606608,"Grafarvogur, gatnakerfi",0157_01,157,,Heimtaugarskápur,,-21790286,64144921,,364214.7,407672.3,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,13.10.2022,6.085.259.572,10732716,Virkur,Ekki skráð
1606609,"Grafarvogur, gatnakerfi",0160_01,160,,Heimtaugarskápur,,-21792629,64141634,,364084.533,407311.264,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,26.07.2023,6.086.839.273,,Virkur,Ekki skráð
1606629,"Grafarvogur, gatnakerfi",0224_01,224,,Heimtaugarskápur,,-21796963,64152731,,363928.481,408556.45,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,18.10.2022,,10732736,Virkur,Ekki skráð
1606648,"Grafarvogur, gatnakerfi",0303_01,303,Bíldshöfi 9A,Heimtaugarskápur,,-2182275,64125549,,362539.519,405584.9958,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606660,"Grafarvogur, gatnakerfi",0344_01,344,,Heimtaugarskápur,,-21775854,64147768,,364930.447,407958.478,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,13.10.2022,,10732717,Virkur,Ekki skráð
1606675,"Grafarvogur, gatnakerfi",0387_01,387,Mosavegur,Heimtaugarskápur,,-21782048,64150439,,364642.352,408269.162,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606694,"Grafarvogur, gatnakerfi",0433_01,433,Fróðengi 1,Heimtaugarskápur,,-21784411,64147753,,364514.308,407975.106,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606717,"Grafarvogur, gatnakerfi",0477_01,477,,Heimtaugarskápur,,-21827538,64132376,,362340.538,406355.655,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,15.09.2022,6.085.259.777,10732553,Virkur,Ekki skráð
1606726,"Grafarvogur, gatnakerfi",0492_01,492,Breiðhöfði 10,Heimtaugarskápur,,-21824991,64129353,,362449.372,406013.469,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606748,"Grafarvogur, gatnakerfi",0539_01,539,,Heimtaugarskápur,,-21814111,64128027,,362972.224,405842.13,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,24.09.2022,,10732589,Virkur,Ekki skráð
1606751,"Grafarvogur, gatnakerfi",0548_01,548,,Heimtaugarskápur,,-2179882,64148414,,363816.883,408079.727,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,14.10.2022,,10732718,Virkur,Ekki skráð
1606752,"Grafarvogur, gatnakerfi",0549_01,549,Rimaflöt 9,Heimtaugarskápur,,-21801716,64144946,,363658.955,407699.698,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606755,"Grafarvogur, gatnakerfi",0570_01,570,,Heimtaugarskápur,,-21802595,6414287,,363605.954,407470.329,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,18.10.2022,6.085.259.588,10732737,Virkur,Ekki skráð
1606768,"Grafarvogur, gatnakerfi",0621_01,621,,Heimtaugarskápur,,-21789335,64133558,,364205.04,406404.733,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,19.09.2022,6.085.259.768,10732563,Virkur,Ekki skráð
1606771,"Grafarvogur, gatnakerfi",0628_01,628,Hverafold 30A,Heimtaugarskápur,,-21803661,64135385,,363517.118,406639.079,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606773,"Grafarvogur, gatnakerfi",0630_01,630,Breiðhöfði 17,Heimtaugarskápur,,-21826085,64131003,,362404.386,406199.588,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606774,"Grafarvogur, gatnakerfi",0634_01,634,Keldnaholt,Heimtaugarskápur,,-21764056,64139044,,365461.643,406961.667,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606776,"Grafarvogur, gatnakerfi",0640_01,640,Viðarhöfði 4,Heimtaugarskápur,,-21797469,64125619,,363770.164,405538.02,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606778,"Grafarvogur, gatnakerfi",0644_01,644,,Heimtaugarskápur,,-21794315,64136682,,363978.157,406763.364,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,22.02.2023,,,Virkur,Ekki skráð
1606782,"Grafarvogur, gatnakerfi",0650_01,650,,Heimtaugarskápur,,-21802593,64138294,,363583.4089,406960.6864,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,11.01.2023,,,Virkur,Ekki skráð
1606784,"Grafarvogur, gatnakerfi",0653_01,653,Logafold 4,Heimtaugarskápur,,-21797492,64134118,,363810.981,406484.689,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606785,"Grafarvogur, gatnakerfi",0658_01,658,,Heimtaugarskápur,,-21780657,6415297,,364722.429,408548.1518,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,20.10.2022,6.085.259.538,10732750,Virkur,Ekki skráð
1606786,"Grafarvogur, gatnakerfi",0659_01,659,Hlaðhamrar 2A,Heimtaugarskápur,,-21816961,64139649,,362891.2674,407142.7082,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606788,"Grafarvogur, gatnakerfi",0670_01,670,Dyrhamrar 30,Heimtaugarskápur,,-21810962,64137791,,363173.8462,406922.8204,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606791,"Grafarvogur, gatnakerfi",0684_01,684,Miðhús 2A,Heimtaugarskápur,,-21772286,6413611,,365046.987,406652.435,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606794,"Grafarvogur, gatnakerfi",0695_01,695,Dalhús 25,Heimtaugarskápur,,-21785192,64138571,,364431.245,406954.15,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606795,"Grafarvogur, gatnakerfi",0696_01,696,Hlíðarhús 9,Heimtaugarskápur,,-21777628,64138839,,364800.476,406967.791,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606796,"Grafarvogur, gatnakerfi",0702_01,702,Blikastaðavegur 10,Heimtaugarskápur,,-21751966,64147476,,366090.6844,407875.1764,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606798,"Grafarvogur, gatnakerfi",0709_01,709,Stórhöfði 23,Heimtaugarskápur,,-21806086,64128029,,363362.724,405825.052,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606803,"Grafarvogur, gatnakerfi",0728_01,728,Starengi 22,Heimtaugarskápur,,-21774767,64150765,,364997.9892,408289.8894,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606804,"Grafarvogur, gatnakerfi",0733_01,733,,Heimtaugarskápur,,-21770715,64144855,,365166.124,407623.113,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,17.05.2024,6.089.319.105,,Virkur,Ekki skráð
1606806,"Grafarvogur, gatnakerfi",0737_01,737,,Heimtaugarskápur,,-21751228,64156646,,366171.044,408894.899,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,14.10.2022,,10732719,Virkur,Ekki skráð
1606808,"Grafarvogur, gatnakerfi",0771_01,771,,Heimtaugarskápur,,-21815677,64132056,,362916.01,406294.303,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,19.09.2022,,10732564,Virkur,Ekki skráð
1606809,"Grafarvogur, gatnakerfi",0772_01,772,Tangabryggja 11,Heimtaugarskápur,,-21822091,64133126,,362609.2607,406427.4271,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606828,"Grafarvogur, gatnakerfi",0845_01,845,Stórhöfði 9,Heimtaugarskápur,,-21820619,64129148,,362661.084,405981.107,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606836,"Grafarvogur, gatnakerfi",0899_01,899,,Heimtaugarskápur,,-21793778,64148117,,364060.578,408035.729,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,24.09.2022,,10732592,Virkur,Ekki skráð
1607768,"Grafarvogur, gatnakerfi",114,114,Ónóg skráning,Heimtaugarskápur,,-21834316,64124658,,361972.205,405510.908,,,,,,,False,,,,Virkur,Ekki skráð
1607903,"Grafarvogur, gatnakerfi",1190,1190,Ónóg skráning,Heimtaugarskápur,,-21780522,64140642,,364668.565,407174.842,,,,,,,False,,,,Virkur,Ekki skráð
1607910,"Grafarvogur, gatnakerfi",1220,1220,Ónóg skráning,Heimtaugarskápur,,-2182972,64125762,,362201.3603,405623.8111,,,,,,,False,,,,Virkur,Ekki skráð
1606844,"Grafarvogur, gatnakerfi",1221_01,1221,,Heimtaugarskápur,,-2175983,64144807,,365695.2757,407594.5896,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,14.09.2022,,10732524,Virkur,Ekki skráð
1607911,"Grafarvogur, gatnakerfi",1222,1222,Ónóg skráning,Heimtaugarskápur,,-21758066,64145516,,365784.505,407669.785,,,,,,,False,,,,Virkur,Ekki skráð
1607912,"Grafarvogur, gatnakerfi",1223,1223,Ónóg skráning,Heimtaugarskápur,,-21755869,64146402,,365895.651,407763.826,,,,,,,False,,,,Virkur,Ekki skráð
1607930,"Grafarvogur, gatnakerfi",1266,1266,Ónóg skráning,Heimtaugarskápur,,-21815707,64154871,,363027.8141,408835.3293,,,,,,,False,,,,Virkur,Ekki skráð
1607935,"Grafarvogur, gatnakerfi",1274,1274,Ónóg skráning,Heimtaugarskápur,,-21812202,64152226,,363185.1011,408533.1117,,,,,,,False,,,,Virkur,Ekki skráð
1607769,"Grafarvogur, gatnakerfi",128,128,Ónóg skráning,Heimtaugarskápur,,-21821898,64126863,,362587.4827,405729.4333,,,,,,,False,,,,Virkur,Ekki skráð
1607945,"Grafarvogur, gatnakerfi",1291,1291,Ónóg skráning,Heimtaugarskápur,,-21809616,64147309,,363286.4769,407979.9418,,,,,,,False,,,,Virkur,Ekki skráð
1607973,"Grafarvogur, gatnakerfi",1345,1345,Ónóg skráning,Heimtaugarskápur,,-21803055,64142083,,363579.6557,407383.7433,,,,,,,False,,,,Virkur,Ekki skráð
1608010,"Grafarvogur, gatnakerfi",1415,1415,Ónóg skráning,Heimtaugarskápur,,-2181217,64152766,,363189.316,408593.2458,,,,,,,False,,,,Virkur,Ekki skráð
1606846,"Grafarvogur, gatnakerfi",1416_01,1416,,Heimtaugarskápur,,-21807704,64153624,,363410.6791,408679.1348,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,14.09.2022,6.085.259.760,10732523,Virkur,Ekki skráð
1608011,"Grafarvogur, gatnakerfi",1420,1420,Ónóg skráning,Heimtaugarskápur,,-2182209,6413317,,362609.5517,406432.3279,,,,,,,False,,,,Virkur,Ekki skráð
1608023,"Grafarvogur, gatnakerfi",1456,1456,Ónóg skráning,Heimtaugarskápur,,-21824389,6413212,,362492.44,406320.3758,,,,,,,False,,,,Virkur,Ekki skráð
1608033,"Grafarvogur, gatnakerfi",1502,1502,Ónóg skráning,Heimtaugarskápur,,-21830253,64124664,,362169.9546,405502.6861,,,,,,,False,,,,Virkur,Ekki skráð
1607777,"Grafarvogur, gatnakerfi",190,190,Ónóg skráning,Heimtaugarskápur,,-21819752,64151546,,362814.623,408473.761,,,,,,,False,,,,Virkur,Ekki skráð
1607806,"Grafarvogur, gatnakerfi",394,394,Ónóg skráning,Heimtaugarskápur,,-21832997,64128342,,362054.8046,405918.3523,,,,,,,False,,,,Virkur,Ekki skráð
1607756,"Grafarvogur, gatnakerfi",54,54,Ónóg skráning,Heimtaugarskápur,,-21831306,64130442,,362147.5633,406148.5509,,,,,,,False,,,,Virkur,Ekki skráð
1607841,"Grafarvogur, gatnakerfi",674,674,Ónóg skráning,Heimtaugarskápur,,-21763473,64153817,,365561.996,408605.756,,,,,,,False,,,,Virkur,Ekki skráð
1607849,"Grafarvogur, gatnakerfi",704,704,Ónóg skráning,Heimtaugarskápur,,-21793995,64125536,,363938.828,405521.281,,,,,,,False,,,,Virkur,Ekki skráð
1607854,"Grafarvogur, gatnakerfi",781,781,Ónóg skráning,Heimtaugarskápur,,-21773018,64142314,,365041.695,407345.023,,,,,,,False,,,,Virkur,Ekki skráð
1607855,"Grafarvogur, gatnakerfi",790,790,Ónóg skráning,Heimtaugarskápur,,-21781116,64131242,,364593.541,406129.107,,,,,,,False,,,,Virkur,Ekki skráð
1607858,"Grafarvogur, gatnakerfi",809,809,Ónóg skráning,Heimtaugarskápur,,-21769169,64142472,,365229.6826,407354.3621,,,,,,,False,,,,Virkur,Ekki skráð
1607868,"Grafarvogur, gatnakerfi",853,853,Ónóg skráning,Heimtaugarskápur,,-21768459,64146651,,365284.616,407818.321,,,,,,,False,,,,Virkur,Ekki skráð
1607874,"Grafarvogur, gatnakerfi",872,872,Ónóg skráning,Heimtaugarskápur,,-2182291,64151505,,362660.898,408476.027,,,,,,,False,,,,Virkur,Ekki skráð
1607875,"Grafarvogur, gatnakerfi",879,879,Ónóg skráning,Heimtaugarskápur,,-21814266,64153385,,363090.493,408666.715,,,,,,,False,,,,Virkur,Ekki skráð
1606527,"Háaleit-Bústaðir, gatnakerfi",0011_01,11,,Heimtaugarskápur,,-21884336,64128356,,359556.756,406032.902,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,08.08.2022,6.084.693.017,10732275,Virkur,Ekki skráð
1606565,"Háaleit-Bústaðir, gatnakerfi",0069_01,69,Hvassaleiti 24,Heimtaugarskápur,,-21889215,641307,,359331.286,406304.775,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606570,"Háaleit-Bústaðir, gatnakerfi",0082_01,82,Ármúli 5,Heimtaugarskápur,,-21885266,64138985,,359565.5931,407218.7184,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606599,"Háaleit-Bústaðir, gatnakerfi",0136_01,136,,Heimtaugarskápur,,-21894613,64126691,,359048.198,405870.424,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,01.08.2023,6.086.836.197,,Virkur,Ekki skráð
1606601,"Háaleit-Bústaðir, gatnakerfi",0138_01,138,,Heimtaugarskápur,,-21894948,64123066,,359013.396,405467.466,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,02.04.2024,6.089.317.913,,Virkur,Ekki skráð
1606613,"Háaleit-Bústaðir, gatnakerfi",0169_01,169,Smiðjuvegur 2,Heimtaugarskápur,,-2184636,64111902,,361322.04,404116.634,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606619,"Háaleit-Bústaðir, gatnakerfi",0184_01,184,,Heimtaugarskápur,,-21876704,64123286,,359902.389,405451.425,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,20.10.2022,6.085.259.586,10732744,Virkur,Ekki skráð
1606620,"Háaleit-Bústaðir, gatnakerfi",0185_01,185,Víðines,Heimtaugarskápur,,-21747308,6417731,,366461.7,411188.1,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606631,"Háaleit-Bústaðir, gatnakerfi",0241_01,241,Hlíðargerði 13,Heimtaugarskápur,,-21867509,64126647,,360366.886,405805.323,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606637,"Háaleit-Bústaðir, gatnakerfi",0263_01,263,,Heimtaugarskápur,,-21878768,64128216,,359826.958,406004.934,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,06.02.2023,,,Virkur,Ekki skráð
1606642,"Háaleit-Bústaðir, gatnakerfi",0276_01,276,Skálagerði 6,Heimtaugarskápur,,-21879581,64126521,,359778.817,405818.044,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606643,"Háaleit-Bústaðir, gatnakerfi",0277_01,277,,Heimtaugarskápur,,-21874348,64126284,,360032.262,405780.08,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,28.06.2022,6.084.693.071,10732096,Virkur,Ekki skráð
1606644,"Háaleit-Bústaðir, gatnakerfi",0280_01,280,Blesugróf 38,Heimtaugarskápur,,-21846503,64117787,,361344.622,404772.352,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,10731338,Virkur,Ekki skráð
1606645,"Háaleit-Bústaðir, gatnakerfi",0284_01,284,,Heimtaugarskápur,,-2186148,64123979,,360646.8068,405494.8976,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,09.08.2022,6.084.693.029,10732273,Virkur,Ekki skráð
1606651,"Háaleit-Bústaðir, gatnakerfi",0309_01,309,,Heimtaugarskápur,,-21852815,64122925,,361063.19,405358.475,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,28.06.2022,6.084.693.076,10732094,Virkur,Ekki skráð
1606652,"Háaleit-Bústaðir, gatnakerfi",0310_01,310,,Heimtaugarskápur,,-21875214,6413541,,360036.389,406798.282,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,13.05.2024,6.089.319.137,,Virkur,Ekki skráð
1606658,"Háaleit-Bústaðir, gatnakerfi",0331_01,331,Ármúli 31,Heimtaugarskápur,,-21874138,64134056,,360081.8553,406645.1427,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606663,"Háaleit-Bústaðir, gatnakerfi",0350_01,350,,Heimtaugarskápur,,-21889506,64129086,,359308.927,406125.707,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,28.06.2022,6.084.694.081,10732097,Virkur,Ekki skráð
1606664,"Háaleit-Bústaðir, gatnakerfi",0359_01,359,,Heimtaugarskápur,,-21892747,6413715,,359192.352,407031.019,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,10.01.2023,,,Virkur,Ekki skráð
1606665,"Háaleit-Bústaðir, gatnakerfi",0360_01,360,,Heimtaugarskápur,,-2189449,64135075,,359096.985,406803.797,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,10.01.2023,,,Virkur,Ekki skráð
1606666,"Háaleit-Bústaðir, gatnakerfi",0362_01,362,,Heimtaugarskápur,,-21887787,64136338,,359429.457,406929.507,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,08.08.2022,6.084.693.018,10732278,Virkur,Ekki skráð
1606667,"Háaleit-Bústaðir, gatnakerfi",0363_01,363,,Heimtaugarskápur,,-21886749,641346,,359471.138,406733.723,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,True,20.10.2022,6.085.259.585,10732743,Virkur,Ekki skráð
1606668,"Háaleit-Bústaðir, gatnakerfi",0364_01,364,Háaleitisbraut 44,Heimtaugarskápur,,-21884239,64133877,,359589.562,406647.614,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1607803,"Háaleit-Bústaðir, gatnakerfi",0365_01,365,,Heimtaugarskápur,,-21887772,64132522,,359410.791,406504.564,,,,,,,True,08.08.2022,6.084.693.031,,Virkur,Ekki skráð
1606674,"Háaleit-Bústaðir, gatnakerfi",0385_01,385,Suðurlandsbraut 2,Heimtaugarskápur,,-21889854,64139751,,359346.305,407314.247,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606677,"Háaleit-Bústaðir, gatnakerfi",0398_01,398,Felsmýli 9,Heimtaugarskápur,,-21879578,64132518,,359809.384,406485.867,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606683,"Háaleit-Bústaðir, gatnakerfi",0407_01,407,Hólmgarður 39,Heimtaugarskápur,,-21871563,64123167,,360152.0184,405426.7053,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606686,"Háaleit-Bústaðir, gatnakerfi",0415_01,415,Grensásvegur 16,Heimtaugarskápur,,-21875682,64131652,,359994.545,406380.759,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606687,"Háaleit-Bústaðir, gatnakerfi",0420_01,420,Ekki í LUKOR,Heimtaugarskápur,,-28015952,60198426,,,,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
1606691,"Háaleit-Bústaðir, gatnakerfi",0427_01,427,Akurgerði 17,Heimtaugarskápur,,-21873897,64127812,,360061.962,405949.165,Reykjavíkurborg - eignasjóður,5704800149,Ljóstvistar,Veitur,N1,,False,,,,Virkur,Ekki skráð
